deviceId,UsageKWh,Voltage,Current,Latitude,Longitude,IngestedAt,Date,Time,DayNight,Hour,DayOfWeek,IsWeekend,Month,Usage_lag1,Usage_lag24,Usage_roll3,Usage_roll24
cva9x4nbf,77.59,87.36,81.42,48.8674,-89.3135,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,53.36039962414767,52.64579350439864,45.23713484513413,44.78879725482283
cva9x4nbf,61.31,28.98,58.57,42.5873,-82.6503,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,77.59377334413894,46.919537745374,61.44694409124228,45.82829641481201
cva9x4nbf,69.85,39.23,33.43,40.409,-94.2344,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,61.30609453944709,22.612905512943914,64.0867558359112,46.42773628123172
cva9x4nbf,52.54,33.98,17.66,42.1325,-96.1219,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,69.85304279643063,15.23272436528474,69.58430356000554,48.39607533471033
cva9x4nbf,21.35,18.17,17.56,47.1982,-97.1036,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,52.538333004657645,36.06328026429161,61.232490113511766,49.9504756946842
cva9x4nbf,41.27,65.23,30.59,37.3871,-72.7514,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,21.351482662417112,19.517628292809007,47.914286154501774,49.33748412793943
cva9x4nbf,7.02,53.09,47.33,36.9564,-92.4151,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,41.27288257848421,70.46818205561814,38.38756608185296,50.243953056509234
cva9x4nbf,37.04,89.1,57.34,39.6928,-69.7251,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,7.023312316718572,67.61498538858552,23.215892519206605,47.600416817388414
cva9x4nbf,50.49,54.0,55.36,48.8798,-100.5163,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,37.04059516870712,66.07187303210716,28.445596687969942,46.326483891560144
cva9x4nbf,58.1,53.41,44.08,35.8809,-111.9919,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,50.48764148408728,33.07027998320166,31.517182989837636,45.67714091039266
cva9x4nbf,86.09,46.87,32.29,37.6635,-79.1335,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,58.10293903568946,33.354940988889545,48.54372522949459,46.72016837091297
cva9x4nbf,75.71,2.57,29.23,38.0151,-91.1595,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,86.09044145526948,16.144592815288835,64.89367399168205,48.91748089034547
cva9x4nbf,80.14,53.19,38.84,42.0522,-95.9429,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,75.70987578566309,39.5615804041034,73.30108542554065,51.399367680777736
cva9x4nbf,48.11,37.89,57.18,37.6824,-77.3831,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,80.1394860418349,36.77791728289952,80.6466010942558,53.09011374901655
cva9x4nbf,48.97,67.35,74.7,36.8729,-73.5605,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,48.113284975152325,56.05105053318224,67.98754893421675,53.56242073619375
cva9x4nbf,19.97,75.29,82.0,35.9957,-71.1343,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,48.96595603072162,78.50059726818799,59.07290901590292,53.26720846525789
cva9x4nbf,17.02,64.89,75.45,34.2783,-90.5816,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,19.966861491439715,50.56837609287284,39.01536749910452,50.82830280789338
cva9x4nbf,41.37,62.38,59.49,33.3208,-101.2835,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,17.022176321565244,77.21125071928064,28.6516646145755,49.43054448408889
cva9x4nbf,23.37,18.3,43.94,40.1964,-97.2734,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,41.370564641779545,42.31532462960511,26.119867484928136,47.937182564193016
cva9x4nbf,70.89,42.11,38.17,47.8929,-86.0365,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,23.37341327867163,36.91414905864931,27.255384747338777,47.14793625790412
cva9x4nbf,63.62,25.74,45.29,39.0078,-85.0056,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,70.88736706176549,41.60275964277157,45.21044832740552,48.56348700803395
cva9x4nbf,67.78,39.45,60.14,36.1922,-89.8956,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,63.618407264683775,28.96434560581444,52.6263958683736,49.48080565894696
cva9x4nbf,72.81,75.39,72.23,41.432,-83.1639,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,67.77668641306053,53.38665930544032,67.4274869131699,51.09798652591556
cva9x4nbf,47.08,67.55,71.94,37.4626,-67.1924,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,72.8071391311105,53.36039962414767,68.0674109362849,51.90717318531848
cva9x4nbf,47.46,69.89,56.42,48.6216,-79.3606,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,47.08152430750784,77.59377334413894,62.555116617226254,51.64555338045849
cva9x4nbf,27.43,54.18,31.7,39.7581,-91.7132,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,47.45796046347384,61.30609453944709,55.78220796736402,50.389894510430786
cva9x4nbf,45.16,39.6,9.63,34.0467,-88.2967,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,27.42616454971458,69.85304279643063,40.655216440232046,48.97823076085859
cva9x4nbf,33.3,24.54,1.39,35.1155,-89.3984,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,45.16157434059871,52.538333004657645,40.01523311792901,47.949419575198924
cva9x4nbf,59.8,25.92,11.33,38.2132,-103.3491,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,33.30242206347541,21.351482662417112,35.29672031792953,47.14792328598299
cva9x4nbf,70.8,52.0,34.59,40.9438,-104.0738,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,59.79978528278343,41.27288257848421,46.08792722895248,48.749935895164924
cva9x4nbf,53.76,60.99,59.87,41.7943,-104.5554,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,70.7992862512932,7.023312316718572,54.63383119918398,49.98020271486531
cva9x4nbf,81.16,64.73,75.76,33.5522,-100.8695,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,53.76232712653415,37.04059516870712,61.453799553536896,51.927661665274286
cva9x4nbf,38.38,83.84,76.94,46.7384,-99.6526,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,81.1634270587215,50.48764148408728,68.57501347884958,53.76611299402489
cva9x4nbf,66.27,61.9,25.51,43.374,-89.6576,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,38.38329579129783,58.10293903568946,57.76968332551778,53.26176525682532
cva9x4nbf,33.81,49.6,39.71,41.5539,-88.5536,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,66.26919557353993,86.09044145526948,61.93863947451971,53.602025945902426
cva9x4nbf,55.94,98.46,52.34,40.2564,-112.439,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,33.81397392264502,75.70987578566309,46.15548842916089,51.42383979870974
cva9x4nbf,20.28,47.53,55.35,33.4987,-101.0919,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,55.93949225129449,80.1394860418349,52.00755391582644,50.60007381811105
cva9x4nbf,38.66,47.99,47.38,44.2083,-101.4715,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,20.281981112923976,48.113284975152325,36.67848242895446,48.10601111273976
cva9x4nbf,51.22,39.57,34.64,40.2179,-102.7677,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,38.65507607800324,48.96595603072162,38.292183147407194,47.711919075358544
cva9x4nbf,51.89,14.36,27.2,33.8009,-66.5892,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,51.21653483159663,19.966861491439715,36.717864007507906,47.805693192061675
cva9x4nbf,77.62,48.3,32.79,44.1586,-68.6287,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,51.88767870160665,17.022176321565244,47.25309653706881,49.1357272424853
cva9x4nbf,68.25,36.53,51.65,32.9688,-105.705,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,77.6169362361816,41.370564641779545,60.24038325646159,51.66050890559432
cva9x4nbf,75.12,87.38,75.9,44.9649,-115.9527,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,68.2500870375193,23.37341327867163,65.91823399176913,52.780489005416804
cva9x4nbf,43.52,61.94,93.5,46.7062,-107.0274,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,75.11863727449197,70.88736706176549,73.66188684939759,54.93654000524265
cva9x4nbf,45.63,61.81,95.04,42.9942,-114.8114,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,43.52149828930685,63.618407264683775,62.296740867105996,53.79629547305688
cva9x4nbf,20.88,65.08,79.19,45.1386,-111.4069,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,45.62904427402941,67.77668641306053,54.75639327927604,53.04673868177961
cva9x4nbf,11.69,11.32,53.53,38.0475,-89.5622,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,20.88206462405542,72.8071391311105,36.67753572913052,51.092796107237724
cva9x4nbf,42.78,39.39,30.5,41.6937,-77.6363,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,11.687437690553953,47.08152430750784,26.06618219621289,48.54614188054787
cva9x4nbf,25.03,28.76,20.56,33.6687,-79.1808,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,42.77829609343291,47.45796046347384,25.11593280268072,48.36684070496142
cva9x4nbf,72.18,54.27,26.62,44.0557,-69.2849,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,25.03423833953792,27.42616454971458,26.499990707841558,47.43251894979742
cva9x4nbf,74.58,66.08,42.75,38.9326,-68.0768,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,72.1845305374144,45.16157434059871,46.6656883234617,49.29745086595158
cva9x4nbf,76.11,70.3,58.05,37.2474,-105.9186,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,74.58056829534027,33.30242206347541,57.2664457240975,50.52324228073248
cva9x4nbf,83.27,78.51,63.07,47.3884,-86.5389,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,76.11110469622423,59.79978528278343,74.29206784299294,52.30693739043034
cva9x4nbf,55.21,33.97,55.31,45.7561,-68.2499,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,83.26710497272943,70.7992862512932,77.98625932143128,53.28474237751143
cva9x4nbf,49.46,40.8,40.25,36.4547,-89.3228,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,55.20572827608032,53.76232712653415,71.5279793150113,52.63501079521089
cva9x4nbf,21.06,29.52,27.88,43.3467,-69.7269,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,49.46297590505659,81.1634270587215,62.645269717955415,52.45587116098266
cva9x4nbf,34.08,24.12,26.34,35.0663,-106.9214,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,21.056167060217145,38.38329579129783,41.90829041378465,49.95140199437831
cva9x4nbf,19.0,54.91,37.12,40.1971,-80.0766,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,34.07530148678654,66.26919557353993,34.864814817353384,49.77190223169035
cva9x4nbf,41.17,68.46,54.02,35.4769,-90.3169,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,19.002400075909343,33.81397392264502,24.71128954097097,47.80245241928907
cva9x4nbf,64.04,70.96,67.16,42.9433,-101.6075,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,41.174494950250434,55.93949225129449,31.417398837648733,48.10914079543929
cva9x4nbf,48.77,67.15,69.0,36.4883,-70.8344,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,64.04061549729569,20.281981112923976,41.40583684115178,48.446687597356004
cva9x4nbf,85.68,52.05,59.01,43.8466,-99.9113,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,48.77208872201164,38.65507607800324,51.32906638985255,49.633775414401335
cva9x4nbf,54.19,37.06,44.1,41.9268,-89.8531,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,85.68292268607254,51.21653483159663,66.16520896845991,51.59326902307089
cva9x4nbf,52.93,19.2,34.54,44.9972,-106.8849,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,54.19038173305864,51.88767870160665,62.881797713714235,51.7171793106318
cva9x4nbf,46.86,34.2,37.41,42.2087,-110.5854,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,52.92723569258758,77.6169362361816,64.26684670390621,51.760494185256
cva9x4nbf,27.72,57.45,52.42,38.0297,-74.2821,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,46.8561024390524,68.2500870375193,51.32457328823284,50.47879277704229
cva9x4nbf,41.27,49.16,71.41,38.9491,-92.7578,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,27.72287431578378,75.11863727449197,42.50207081580788,48.790158913636645
cva9x4nbf,38.23,86.93,83.16,46.4613,-101.6457,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,41.269577908985525,43.52149828930685,38.616184887940534,47.37978144007388
cva9x4nbf,65.83,65.99,79.93,38.8407,-66.4604,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,38.2329900740834,45.62904427402941,35.741814099617535,47.159426931106225
cva9x4nbf,56.19,46.63,61.95,45.0459,-66.649,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,65.82739638358157,20.88206462405542,48.44332145555013,48.0010249356709
cva9x4nbf,79.38,42.52,37.94,34.896,-115.2372,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,56.19021938550793,11.687437690553953,53.41686861439093,49.47219805073143
cva9x4nbf,66.03,17.75,20.04,44.7615,-84.2423,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,79.38094741260865,42.77829609343291,67.13285439389934,52.292760955817045
cva9x4nbf,41.64,44.12,17.18,39.9485,-90.7121,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,66.02643751380566,25.03423833953792,67.19920143730737,53.26143351499923
cva9x4nbf,54.44,29.1,29.98,32.8919,-99.5327,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,41.643428412756975,72.1845305374144,62.350271113057055,53.95348310138336
cva9x4nbf,9.21,78.77,50.57,43.2536,-88.4403,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,54.44158065389212,74.58056829534027,54.03714886015155,53.214193522903265
cva9x4nbf,29.59,73.52,67.13,41.2275,-85.732,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,9.206299241405295,76.11110469622423,35.09710276935142,50.490265645655974
cva9x4nbf,29.78,53.79,70.59,37.9575,-70.5148,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,29.591567546584297,83.26710497272943,31.079815813960533,48.55195159775431
cva9x4nbf,38.89,76.04,59.74,41.1991,-87.6553,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,29.781333715525825,55.20572827608032,22.859733501171764,46.32337779537084
cva9x4nbf,68.92,18.02,41.62,48.9106,-70.2579,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,38.89216754647805,49.46297590505659,32.75502293619602,45.64364609830407
cva9x4nbf,71.93,37.18,27.18,33.2578,-104.5996,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,68.923608100398,21.056167060217145,45.86570312080058,46.454505773109965
cva9x4nbf,88.55,23.56,24.84,35.7084,-72.4338,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,71.93122370861786,34.07530148678654,59.91566645183127,48.57429980012666
cva9x4nbf,65.43,48.74,35.64,39.4768,-76.0947,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,88.54967474781391,19.002400075909343,76.46816885227655,50.84406535266947
cva9x4nbf,37.44,23.45,53.42,40.307,-71.4638,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,65.43370599051177,41.174494950250434,75.30486814898114,52.77870309911123
cva9x4nbf,64.97,38.84,67.56,47.0403,-103.4277,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,37.43625743741316,64.04061549729569,63.80654605857958,52.622943202743016
cva9x4nbf,76.88,18.43,66.97,34.8524,-74.5856,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,64.9735937792995,48.77208872201164,55.9478524024081,52.6618172978265
cva9x4nbf,61.81,50.03,53.75,44.2122,-91.4016,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,76.87713364393304,85.68292268607254,59.76232828688186,53.83286083623989
cva9x4nbf,69.64,58.07,37.22,43.7831,-98.5578,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,61.81101896873153,54.19038173305864,67.88724879732132,52.838198181350684
cva9x4nbf,40.61,61.76,28.28,39.4666,-98.5763,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,69.63716708168268,52.92723569258758,69.44177323144903,53.481814237543354
cva9x4nbf,38.01,90.85,32.89,37.232,-78.2582,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,40.613507996231554,46.8561024390524,57.353898015548545,52.96874225019519
cva9x4nbf,13.05,43.71,48.81,36.6189,-95.2862,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,38.0141376922743,27.72287431578378,49.42160425672947,52.60032705241277
cva9x4nbf,30.47,45.42,67.06,39.2996,-90.7608,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,13.052994432049628,41.269577908985525,30.560213373518454,51.98908205725717
cva9x4nbf,31.34,32.41,77.47,39.9011,-74.1964,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,30.473398187578347,38.2329900740834,27.180176770634052,51.539241235531875
cva9x4nbf,42.89,22.81,74.69,46.5494,-109.693,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,31.34095854573364,65.82739638358157,24.955783721787167,51.252073255183966
cva9x4nbf,84.87,41.32,61.25,42.4514,-81.1733,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,42.89043244089491,56.19021938550793,34.90159639140226,50.29636642423869
cva9x4nbf,62.61,56.64,45.9,46.3821,-91.7847,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,84.86626068131206,79.38094741260865,53.03255055598017,51.49120147823053
cva9x4nbf,91.94,77.07,38.08,33.8952,-88.502,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,62.61144227868248,66.02643751380566,63.45604513362978,50.79247209765027
cva9x4nbf,69.82,66.65,42.16,40.2118,-96.4339,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,91.94187859930707,41.643428412756975,79.80652718643383,51.8722821428795
cva9x4nbf,47.32,60.31,54.67,36.7703,-90.573,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,69.82075961463845,54.44158065389212,74.79136016420931,53.046337609624565
cva9x4nbf,44.69,50.92,66.51,44.8456,-97.2114,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,47.32198881945583,9.206299241405295,69.69487567780041,52.74968794985639
cva9x4nbf,17.05,20.57,68.48,35.1708,-69.9963,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,44.6894862420269,29.591567546584297,53.94407822537369,54.22815407488229
cva9x4nbf,28.15,25.97,57.18,40.2198,-69.7965,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,17.052794584899594,29.781333715525825,36.35475654879407,53.70570520147876
cva9x4nbf,22.88,49.05,37.47,34.6137,-89.9392,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,28.147597203233264,38.89216754647805,29.963292676719885,53.637632846799896
cva9x4nbf,54.22,44.87,19.81,43.2389,-108.6188,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,22.87508677499533,68.923608100398,22.691826187709356,52.970254481321454
cva9x4nbf,51.83,76.15,14.43,35.6364,-70.6426,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,54.22130103869326,71.93122370861786,35.08132833897392,52.35765835375042
cva9x4nbf,70.09,73.59,25.15,44.9521,-104.9618,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,51.827267894569104,88.54967474781391,42.97455190275253,51.51999352816505
cva9x4nbf,79.63,61.02,46.89,41.1758,-104.2583,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,70.09152523003421,65.43370599051177,58.71336472109882,50.75090396492423
cva9x4nbf,45.51,45.73,68.42,38.8715,-75.6588,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,79.62698845660631,37.43625743741316,67.1819271937365,51.342290734344836
cva9x4nbf,67.17,21.84,78.38,36.9578,-84.6967,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,45.50576868443167,64.9735937792995,65.07476079035736,51.678520369637276
cva9x4nbf,29.66,43.35,72.03,46.799,-104.7245,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,67.17360223746242,76.87713364393304,64.10211979283343,51.7701873887274
cva9x4nbf,33.79,18.0,53.61,44.9153,-68.951,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,29.662339660594807,61.81101896873153,47.4472368608296,49.802904306088315
cva9x4nbf,43.81,64.74,34.06,47.6916,-87.769,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,33.78526741293122,69.63716708168268,43.540403103662776,48.635164657929955
cva9x4nbf,38.83,75.97,24.54,38.7267,-79.9495,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,43.81153116092537,40.613507996231554,35.753046078150426,47.55909649456507
cva9x4nbf,65.25,57.63,30.39,35.9062,-79.6055,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,38.83408734080901,38.0141376922743,38.81029530488849,47.4849539672558
cva9x4nbf,61.41,79.85,48.13,46.51,-75.4443,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,65.25310876775727,13.052994432049628,49.29957575649718,48.619911095400916
cva9x4nbf,76.71,32.08,67.74,47.8593,-110.3145,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,61.40953918157477,30.473398187578347,55.165578430046985,50.63476712663115
cva9x4nbf,50.83,42.7,78.63,33.9666,-77.9734,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,76.71154533157765,31.34095854573364,67.7913977603032,52.561356590964444
cva9x4nbf,54.73,14.78,75.73,42.0642,-107.3779,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,50.834816787937264,42.89043244089491,62.98530043369653,53.3736006843896
cva9x4nbf,33.87,40.07,62.12,47.4663,-112.8332,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,54.728624951846406,84.86626068131206,60.75832902378708,53.86685870567924
cva9x4nbf,13.22,64.16,46.76,34.8016,-90.8737,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,33.86708997618502,62.61144227868248,46.47684390532286,51.741893259632285
cva9x4nbf,42.54,45.98,38.69,43.19,-107.4261,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,13.215382023927772,91.94187859930707,33.9370323173197,49.683724082350835
cva9x4nbf,19.66,97.91,41.93,42.508,-107.3677,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,42.5360856045664,69.82075961463845,29.87285253489303,47.625149374236635
cva9x4nbf,60.41,50.8,52.52,33.2011,-105.0985,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,19.65974998120188,47.32198881945583,25.137072536565316,45.535107306176776
cva9x4nbf,71.04,48.93,61.56,42.408,-110.2054,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,60.40536825553926,44.6894862420269,40.86706794710248,46.08024811601359
cva9x4nbf,73.34,35.03,60.74,36.3992,-70.8578,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,71.04290966614028,17.052794584899594,50.369342634293766,47.17830742535165
cva9x4nbf,87.51,20.33,47.9,33.576,-84.0932,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,73.34418248590539,28.147597203233264,68.26415346919494,49.52378192122689
cva9x4nbf,63.6,44.93,28.77,41.8956,-105.22,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,87.51375351439542,22.87508677499533,77.30028188881366,51.997371767525316
cva9x4nbf,58.29,35.38,13.91,33.2733,-78.3027,2025-08-16 18:12:41.365869+00:00,16 August 2025,06:12 PM,Night,18,5,1,8,63.59694224127242,54.22130103869326,74.81829274719104,53.69411574528686
